;Titulo;Corpo;Link
10;Espanhola Telefónica se associa ao grupo Prisa;28/12/2010 12h34- Atualizado em28/12/2010 12h34 Valor OnLine SÃO PAULO - A espanhola Telefónica anunciou hoje a compra de uma fatia de 22% da operadora Digital+, que incorpora o negócio de televisão paga do grupo de mídia Prisa. O investimento é avaliado em 488 milhões de euros e foi feito por meio da filial Telefónica de Contenidos. O canal de televisão Telecinco também entra na sociedade, com a aquisição de outros 22% da empresa. Com isso, o grupo Prisa ainda mantém 56% do capital. Segundo o grupo espanhol, com a sociedade, será criada uma das maiores empresas de novas mídias da Europa em audiência e faturamento publicitário. As vendas representam a entrada de 976 milhões de euros, que serão destinados principalmente à amortização da dívida do grupo de mídia. O grupo Prisa, dono da marca El País, está presente em 22 países, tem cerca de 50 milhões de leitores e telespectadores e é avaliado em 2,35 bilhões de euros. (Ana Luísa Westphalen | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=12&r=1737943058238&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fespanhola-telefonica-se-associa-ao-grupo-prisa.html&syn=False&key=2da2b0fde5429be83d6fe83bb054a8a9
11;ABERTURA 28/12/2010;"28/12/2010 07h34- Atualizado em28/12/2010 07h34 Valor OnLine Valor Notícias é um serviço do Valor Online, site do jornal Valor  Econômico, transmitido de segunda a sexta-feira, das 7h30 às 19h30. VALOR ECONÔMICO CONSELHO EDITORIAL Antonio  Manuel Teixeira Mendes, Celso Pinto, João Roberto Marinho, Luiz Frias,  Luiz Eduardo Vasconcelos, Merval Pereira e Otavio Frias Filho CONSELHO DE ADMINISTRAÇÃO Antonio Manuel Teixeira Mendes, João Roberto Marinho, Luiz Frias e Luiz Eduardo Vasconcelos DIRETOR-PRESIDENTE Nicolino Spina (nspina@valor.com.br) DIRETORA DE REDAÇÃO Vera Brandimarte (vera.brandimarte@valor.com.br) EDITORES-EXECUTIVOS Célia de Gouvêa Franco (celia.franco@valor.com.br); José Roberto Campos (jose.campos@valor.com.br); Pedro Cafardo (pedro.cafardo@valor.com.br) DIRETORA DE PROJETOS ESPECIAIS Rosvita Saueressig (rosvita.laux@valor.com.br) VALOR ONLINE DIRETORA DE CONTEÚDO DIGITAL Raquel Balarin (raquel.balarin@valor.com.br) EDITORA Paula Cleto (paula.cleto@valor.com.br) EDITORES-ASSISTENTES Daniela Braun (daniela.braun@valor.com.br) Juliana Cardoso (juliana.cardoso@valor.com.br) Tatiana Schnoor (tatiana.schnoor@valor.com.br) Téo Takar (teo.takar@valor.com.br) REPÓRTERES Ana  Luísa Westphalen, Azelma Rodrigues, Beatriz Cutait, Eduardo Campos,  Eduardo Laguna, Fernando Taquari, Francine de Lorenzo, Juliana Ennes,  Karin Sato, Rafael Bitencourt, Rafael Rosas e Vanessa Dezem PRODUÇÃO AUDIOVISUAL Gilberto Silva Junior (gilberto.junior@valor.com.br) E-MAIL DA REDAÇÃO: valornews@valor.com.br ENDEREÇO Av. Francisco Matarazzo, 1.500 - Torre New York - 1º, 2º, 3º e 8º andares CEP 05001-100 - São Paulo - SP (Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=13&r=1737943058241&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fabertura-28122010.html&syn=False&key=fcd08d735c27906b1b663799827a62fd
12;Bolsas de Tóquio e Xangai recuam por aperto monetário chinês;"28/12/2010 07h50- Atualizado em28/12/2010 08h06 Da Reuters As bolsas do Japão e da China fecharam em queda nesta terça-feira (28), com preocupações de que o aperto monetário chinês esfriará o motor da economia mundial ofuscando dados japoneses que indicaram melhora na demanda. O índice MSCI de bolsas da região Ásia-Pacífico com exceção do Japão, que acumula ganho de 13% no ano, subia 0,13% às 7h45 (horário de Brasília). Mas as ações de Xangai perderam 1,74%, após queda de 2% na véspera, enquanto a bolsa de Tóquio recuou 0,6%. Dados mostraram que a produção industrial do Japão cresceu pela primeira vez em seis meses no mês passado, e uma pesquisa revelou que as empresas manufatureiras esperam aumento da produção nos próximos meses, para satisfazer a demanda asiática. Apesar de sinais positivos em perspectiva, os investidores - entrando nos volumes fracos de fim de ano - continuaram preocupados com o aperto monetário da China nos próximos meses. O momento da elevação dos juros chineses, no dia de Natal, surpreendeu, mas a medida em si não foi muito inesperada. Líderes do país já prometiam o combate à inflação como uma prioridade em 2011. Com o mercado da Austrália fechado por feriado local, os maiores ganhos na Ásia aconteceram na Coreia do Sul. O índice sul-coreano subiu 0,55%, puxado por um avanço de 1,7% nas ações da Samsung Electronics. A bolsa de Cingapura subiu 0,77% e a de Taiwan perdeu 0,24%. Em Hong Kong, houve queda de 0,93%. Maior alta foi vista em Hong Kong; índice Hang Seng subiu 1,12%.
Já o índice Kospi, da bolsa de Seul, teve maior recuo, 1,06%. Índice que reúne as bolsas da região tinha ligeira queda de 0,16% às 7h.
Em Xangai, índice teve ganhos de mais de 1%. Presidente falou sobre corte de gastos e geração de empregos.
Índice MSCI que reúne bolsas da região teve alta de 0,67%. Em março, foram criadas 120 mil vagas nos EUA - abaixo do esperado.
Índice de Seul perdeu 1,57% e a bolsa de Taiwan cedeu 1,37%. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=14&r=1737943058244&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fmercados-de-toquio-e-xangai-recuam-por-aperto-monetario-chines.html&syn=False&key=0ba07c9f37ba37b3fef4d6b5186fb8ae
13;Ideiasnet vende NetMovies para empresa dos EUA por R$11,1 mi;28/12/2010 08h46- Atualizado em28/12/2010 08h46 Reuters SÃO PAULO (Reuters) - A Ideiasnet anunciou na noite de segunda-feira que vendeu a totalidade da NetMovies, empresa de locação de DVDs via Internet, para a gestora de investimentos norte-americana Tiger Global Management, por 11,1 milhões de reais. Deste total, 7,5 milhões de reais foram equivalentes à participação de 54,77 por cento que a Ideiasnet possuía na NetMovies e o restante foi referente a mútuos devidos pela companhia vendida, conforme documento enviado ao mercado. 'O retorno do capital investido para a Ideiasnet desde o início dos investimentos corresponde a uma taxa interna de retorno (TIR) de 17,3 por cento ao ano', afirma a Ideiasnet no comunicado. A NetMovies integrava o portfólio da Ideiasnet desde 2004. 'A venda da NetMovies confirma a maior dinâmica implementada no portfólio da Ideiasnet... O crescente interesse de investidores internacionais pelos ativos de tecnologia no Brasil, confirmado pelas vendas da NetMovies e da Media Factory, tem contribuído com este dinamismo', acrescenta a companhia. (Por Vivian Pereira) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=15&r=1737943058246&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fideiasnet-vende-netmovies-para-empresa-dos-eua-por-r111-mi.html&syn=False&key=c1ee3edc269460d5df9e2eb7f291ac95
14;Bovespa ensaia pregão de recuperação nesta terça;"28/12/2010 11h37- Atualizado em28/12/2010 13h48 Do G1, com informações do Valor Online Depois do tombo de 1% no pregão da véspera, a Bolsa de Valores de São Paulo (Bovespa) ensaia um pregão de recuperação nesta terça-feira (28). Às 13h47, o Ibovespa, principal indicador da bolsa paulista, subia 0,07%, aos 67.853 pontos. Na China, as bolsas voltaram a perder valor, ainda reflexo do aumento de juros anunciado no sábado pelo Banco Central chinês. As ações do setor financeiro e de construção puxaram as perdas, já que a preocupação é de que novas altas no custo do dinheiro podem ser anunciadas. O Shanghai Composite perdeu 1,74%, e o Hang Seng, de Hong Kong, caiu 0,93% depois do fim de semana prolongado. Ainda na região, o Nikkei-225, da Bolsa de Tóquio, cedeu 0,61%. No pregão de segunda-feira, o tom foi vendedor na maioria das bolsas após a elevação de juros na China. Além de trazer preocupação sobre novas altas na taxa básica, os investidores mostram preocupação com uma redução no ritmo de crescimento da economia chinesa. Por aqui, o Ibovespa caiu 1%, para fechar aos 67.803 pontos. O giro ficou em R$ 3,1 bilhões. Ibovespa recuou 1,52%, aos 41.773 pontos.
Vale e Petrobras tiveram forte queda com baixos preços de commodities. Ibovespa registrou alta de 0,66%, aos 42.419 pontos.
Nos dois primeiros pregões do ano, a Bovespa acumulou queda de 2,15%. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=16&r=1737931479059&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fmercados%2Fnoticia%2F2010%2F12%2Fbovespa-ensaia-pregao-de-recuperacao-nesta-terca.html&syn=False&key=275b4b10816fe875fe4c8d2677f30b7f
15;Wall Street opera de lado após indicadores fracos;28/12/2010 13h58- Atualizado em28/12/2010 13h58 Valor OnLine SÃO PAULO - As bolsas americanas operam em leve baixa nesta terça-feira, influenciadas pelo indicador de confiança dos consumidores, que contrariou as expectativas e mostrou leve recuo em dezembro. Em Wall  Street, por volta de 13h40, o índice Dow Jones mostrava-se estável aos 11.555 pontos, enquanto o Nasdaq recuava 0,14%, para 2.664 pontos, e o S&P 500 perdia 0,01%, aos 1.257 pontos. A confiança dos americanos na economia mostrou leve piora em dezembro, depois de ter alcançado em novembro o nível mais alto em cinco meses. Segundo o levantamento do Conference Board, o índice caiu para 52,5, ante um número revisado de 54,3 em novembro (54,1 antes da revisão). O número de dezembro veio abaixo da expectativa dos economistas, que esperavam um avanço no indicador para 57,0. Outro indicador divulgado hoje foi o índice de preços das casas medido pela S&P/Case Shiller. Nas 10 maiores cidades dos Estados Unidos, o índice recuou 1,2% em outubro, ante o mês anterior, quando recuou 0,6%. O indicador para 20 cidades diminuiu 1,3% no décimo mês de 2010, depois de cair 0,8% em setembro.  No confronto anual, o indicador de 10 cidades subiu 0,2% e o de 20 cidades registrou queda de 0,8%. (Téo Takar | Valor, com agências internacionais) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=17&r=1737931479061&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fwall-street-opera-de-lado-apos-indicadores-fracos.html&syn=False&key=b55504d32255b510b7b7915850a45d0e
16;BC compra dólares a R$ 1,6921;28/12/2010 15h50- Atualizado em28/12/2010 15h50 Valor OnLine SÃO PAULO - O Banco Central (BC) seguem com as atuações diárias no mercado de câmbio. De acordo com comunicado do Departamento de Operações de Reservas Internacionais (Depin), a operação teve início às 15h35 e terminou às 15h40. A taxa aceita ficou em R$ 1,6921. Há pouco, a moeda era transacionada a R$ 1,690 na compra e R$ 1,692 na venda, alta de 0,11%. No mercado futuro, o contrato de janeiro de 2011, negociado na BM&F, subia 0,26%, a R$ 1,691. (Eduardo Campos | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=18&r=1737931479062&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fbc-compra-dolares-a-r-16921.html&syn=False&key=ae9f0f2ea5829f76488e0225ce481b13
17;Governo central tem superávit primário de R$ 1,09 bi, diz Tesouro;"28/12/2010 15h42- Atualizado em28/12/2010 15h57 Do G1, com informações da Reuters O governo central registrou superávit primário de R$ 1,093 bilhão em novembro, informou o Tesouro Nacional nesta terça-feira (28). Um mês antes, o resultado das contas do Tesouro Nacional, INSS e Banco Central (BC) foi positivo em R$ 7,797 bilhões. Em novembro, o Tesouro Nacional teve superávit primário de R$ 5,669 bilhões no mês. A Previdência teve déficit de R$ 4,424 bilhões e o Banco Central, resultado negativo de R$ 151,8 milhões. O resultado do mês passado é ainda cerca de dez vezes inferior ao superávit primário obtido pelo governo central em novembro de 2009, de R$ 10,712 bilhões. O superávit acumulado no ano somou 64,558 bilhões de reais, o equivalente a 1,95% do Produto Interno Bruto (PIB). O governo central compreende Tesouro, Previdência e Banco Central. No acumulado de janeiro a novembro do ano passado, o governo central havia apurado superávit primário de R$ 37,515 bilhões. (Com informações do Valor Online) Recursos foram pagos na segunda-feira, segundo secretário-executivo.
Dinheiro ajudará governo a tentar cumprir a meta fiscal de 2016 . Governo divulgará até quarta (30) um relatório detalhando o pagamento. 
Com as pedaladas, resultado negativo das contas pode subir a R$ 119 bi. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=19&r=1737931479063&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fgoverno-central-tem-superavit-primario-de-r11-bi.html&syn=False&key=4aa20b8b8be21132722d01dffb5d0551
18;Dólar sobe 0,11% e fecha a R$ 1,692;28/12/2010 17h02- Atualizado em28/12/2010 17h02 Valor OnLine SÃO PAULO - Depois de uma tentativa de baixa no começo dos negócios, o dólar comercial mudou de direção e fecha a terça-feira com leve alta. Dados preliminares apontam que o dólar comercial encerrou com alta de 0,11%, a R$ 1,690 na compra e R$ 1,692 na venda. Na segunda-feira, a moeda cedeu 0,05%, a R$ 1,690. (Eduardo Campos | Valor) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=20&r=1737931479064&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2010%2F12%2Fdolar-sobe-011-e-fecha-a-r-1692.html&syn=False&key=09f92fdbeaf9422bd9e330a37a33a816
19;Licença para Belo Monte sai em fevereiro, garante Lobão;"07/01/2011 12h49- Atualizado em07/01/2011 21h36 Do Valor Online O ministro de Minas e Energia, Edison Lobão, afirmou nesta sexta-feira (7) que a licença para instalação do canteiro de obras da hidrelétrica de Belo Monte será expedido pelo Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) ainda na primeira quinzena de fevereiro. Em encontro com a imprensa, Lobão afirmou que discutiu o assunto diretamente com a ministra do Meio Ambiente, Isabella Teixeira, e que o prazo ficou decidido. Início atrasadoO início das obras de Belo Monte, no rio Xingu (PA), está atrasado. A expectativa inicial do governo era de que a construção tivesse começado no segundo semestre de 2010. O consórcio Norte Energia, responsável pela obra, tinha preparado aporte de R$ 560 milhões para tocar as operações. Com a licença para o canteiro de obras, o consórcio poderá dar início à mobilização de seus funcionários. ""Estávamos receosos de que houvesse um atraso maior, e isso implicaria em perder um ano na construção da Usina"", disse Lobão. ""Isabella garantiu que entregará a licença até a primeira quinzena do próximo mês para o canteiro de obras."" Licença de instalaçãoUma semana depois, segundo Lobão, deverá ser entregue a licença de instalação. O projeto de Belo Monte tem enfrentado fortes críticas por parte do Ministério Público Federal no Pará. No fim de dezembro, o MPF enviou ao Ibama recomendação para que o órgão não emitisse nova licença ambiental para Belo Monte enquanto não fossem atendidas as pendências da Licença Prévia concedida. Há 40 condicionantes para a entrega da nova licença e, segundo Felício Pontes Júnior, procurador da República no Pará, poucas delas foram de fato cumpridas. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=21&r=1737931479065&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Flicenca-para-belo-monte-sai-em-fevereiro-garante-lobao.html&syn=False&key=8f6740a13c710b0e72bda88c07c869fa
20;Cosan anuncia compra de usina Zanin por R$ 378,6 mi;"07/01/2011 20h56- Atualizado em07/01/2011 21h39 Da Reuters A Cosan, maior grupo de açúcar e etanol do Brasil, disse na sexta-feira (7) ter assinado um memorando vinculante para comprar a usina Zanin por R$ 378,6 milhões, incluindo dívida e recursos disponíveis em caixa. A usina da Zanin em Araraquara, no interior de São Paulo, tem capacidade de moagem de cana de 2,6 milhões de toneladas por ano. A Cosan já tem três usinas na mesma região. O negócio também inclui uma segunda usina, que está sendo construída em Minas Gerais. ""(O acordo) permitirá a geração de importantes sinergias logísticas e operacionais e a consolidação de um importante cluster de produção"", afirmou a Cosan em comunicado ao mercado. O memorando de entendimentos vinculante tem exclusividade de 45 dias. A Cosan pagará R$ 142 milhões com recursos disponíveis em caixa e assumirá dívidas financeiras de R$ 236,6 milhões,  segundo o comunicado. Fusões e aquisições no setor brasileiro de açúcar e álcool aumentaram desde que a crise de crédito global em 2008 pegou muitos grupos endividados em meio a ambiciosos programas de expansão. Em dezembro, a Glencore comprou parte da usina da brasileira Rio Vermelho, seu primeiro investimento no setor de cana-de-açúcar. O Noble Group, maior trader de commodities da Ásia, concordou em pagar US$ 950 milhões por duas usinas, elevando a capacidade de moagem em 84% no maior exportador de açúcar do mundo. A Cosan, que já tem 23 usinas e responde por cerca de 10% da produção de cana do Brasil, processou 50,3 milhões de toneladas de cana em 2009/10. Itália, que em 2014 perdeu liderança para a França, voltou para o 1º lugar.
Na América do Sul, a Argentina reduziu em 12% sua produção. A planta terá capacidade de abater 1,2 mil bovinos por dia. 
85% da produção no Paraguai é destinada ao exterior, diz executivo da JBS. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=22&r=1737931479066&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fcosan-anuncia-compra-de-usina-zanin-por-r3786-mi.html&syn=False&key=c8de153af69326c560cfc2e94a8726d4
21;Google passa Apple e fica em 2º no mercado de smartphones dos EUA;07/01/2011 20h42- Atualizado em07/01/2011 21h44 Valor OnLine O sistema operacional Android, do Google, assumiu a segunda maior participação em smartphones nos Estados Unidos, entre setembro e novembro de 2010, aponta empresa de análise de dados on-line comScore. Dos 61,5 milhões de usuários americanos de dispositivos móveis inteligentes entre setembro e novembro, 26% contavam com o sistema Android. A plataforma do Google elevou sua participação em 6,4 pontos percentuais na comparação com os três meses encerrados em agosto e bateu a Apple, cujo sistema foi usado por 25% dos smartphones no período – 0,8 pontos percentuais acima do registrado em três meses até agosto. A Research In Motion (RIM), fabricante do BlackBerry, manteve o primeiro lugar com 33,5% de presença no segmento, observando uma queda de 4,1 pontos percentuais em participação ante o período de junho a agosto. Na quarta posição está a Microsoft (9%) e em quinto a plataforma Palm (3,9%), que também observaram queda de participação de 1,8% e 0,7%, respectivamente. Considerando todos os modelos de celulares, a Samsung mantém a liderança no mercado americano, que registrou 234 milhões de dispositivos em uso por pessoas na faixa etária de 13 anos de idade ou mais, entre setembro e novembro de 2010. A fabricante sul-coreana elevou sua participação nos Estados Unidos em 0,9 ponto percentual em relação aos três meses encerrados em agosto e passou a contar 24,5% do mercado entre setembro e novembro. Em segundo lugar, a LG ficou com 20,9% do mercado, no período, seguida pela Motorola (17%), pela RIM (8,8%) e pela Nokia (7,2%). Com exceção a Samsung, todas as outras quatro fabricantes perderam participação entre setembro e novembro nos EUA, em relação ao intervalo junho-agosto, sendo a mais expressiva observada pela Motorola - queda de 1,8 ponto percentual. Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=23&r=1737931479068&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fgoogle-ultrapassa-apple-e-fica-em-2o-no-mercado-de-smartphones-dos-eua.html&syn=False&key=a7602e10f1bf20e100da6722caeb693d
22;China proíbe que jornalistas novatos escrevam sobre mercado financeiro;"08/01/2011 07h01- Atualizado em08/01/2011 07h01 Do G1, com agências internacionais Os jornalistas sem qualificação e experiência não poderão escrever sobre bolsas de valores e mercados futuros na China a partir de 1º de fevereiro, decidiram as autoridades chinesas nesta sexta-feira (7). Segundo um comunicado da Administração Geral de Imprensa e Publicações, a norma, elaborada pela Comissão Reguladora de Valores da China, exigirá determinadas credenciais a jornalistas e colunistas antes que possam escrever comentários ou análises sobre bolsas de valores e de mercados futuros. O comunicado, publicado pela agência oficial ""Xinhua"", diz, entre outras coisas, que será exigido aos jornalistas ""qualificados"" experiência em organizações relacionadas com estes mercados durante pelo menos dois anos. Para os editores, a experiência exigida é de cinco anos. Estagiários estão barrados. Segundo a administração, o objetivo da medida é ""proteger os interesses legítimos dos investidores e dos cidadãos"". Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ";https://g1.globo.com/busca/click?q=economia&p=24&r=1737931479070&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Fchina-proibe-que-jornalistas-novatos-escrevam-sobre-mercado-financeiro.html&syn=False&key=7f9d2ef3b05d137ed98adb6aa0d79285
23;Alimentos perdem força e Inflação pelo IGP-M desacelera;10/01/2011 08h34- Atualizado em10/01/2011 08h34 Reuters SÃO PAULO (Reuters) - O Índice Geral de Preços do Mercado (IGP-M) subiu 0,42 por cento na primeira prévia de janeiro, ante alta de 0,83 por cento em igual período de dezembro, informou a Fundação Getúlio Vargas (FGV) nesta segunda-feira. O Índice de Preços ao Produtor Amplo (IPA) aumentou 0,40 por cento, ante 0,97 por cento antes. O IPA agrícola desacelerou a alta para 0,98 por cento na primeira leitura deste mês, ante 1,39 por cento na de dezembro. O IPA industrial teve variação positiva de 0,19 por cento agora, comparado a 0,82 por cento no dado anterior. As maiores quedas individuais de preços no atacado foram de minério de ferro, feijão, bovinos, carne bovina e suínos. As principais altas foram de café em grão, soja em grão, cana-de-açúcar, leite in natura e ferro gusa. O Índice de Preços ao Consumidor (IPC) subiu 0,41 por cento na primeira prévia de janeiro, contra variação positiva de 0,69 por cento na de dezembro. Os custos do grupo Alimentação subiram em ritmo menor, em 0,64 por cento, comparado a 1,43 por cento antes. As principais quedas de preços no varejo foram de limão, feijão carioquinha, alho, chã de dentro, acém. O Índice Nacional de Custo da Construção (INCC) avançou 0,62 por cento na primeira leitura de janeiro, comparado à elevação anterior de 0,28 por cento. (Reportagem de Vanessa Stelzer) Magazine Luiza Philips 5100 Series LED 43 pol... 10 x R$149,90 Magazine Luiza Microondas Midea Desea MYAG3 10 x R$164,99 Fnac.com Microsoft Xbox One X 10 x R$349,90 Magazine Luiza Acer Aspire VX5-591G-54PG Note... 10 x R$399,90 Fnac.com Tectoy Master System Evolution 5 x R$43,80 ;https://g1.globo.com/busca/click?q=economia&p=25&r=1737931479072&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fnoticia%2F2011%2F01%2Falimentos-perdem-forca-e-inflacao-pelo-igp-m-desacelera.html&syn=False&key=405345bc3cfee45e47a4a1b94272ab48
